Inst ID;L;mu;cvr;f;m;cs/cw;S;costs;LB 95% CI;UB 95% CI;avg short;avg waste
12590;2;2;1;80%;6;1;10;11,984821;1,19E+01;1,21E+01;2,6%;3,4%
12591;2;2;1;80%;6;2;11;16,011195;1,59E+01;1,61E+01;1,3%;5,2%
12594;2;2;1;80%;10;0,1;10;0,724904;7,12E-01;7,38E-01;2,5%;0,1%
12596;2;2;1;80%;10;0,5;12;1,533620;1,50E+00;1,56E+00;0,5%;0,5%
12598;2;2;1;80%;10;2;13;2,709753;2,66E+00;2,76E+00;0,2%;0,9%
12599;2;2;1;80%;10;5;13;4,002266;3,92E+00;4,09E+00;0,2%;0,9%
12601;2;2;1;100%;2;0,1;3;15,048180;1,50E+01;1,51E+01;55,6%;4,2%
12602;2;2;1;100%;2;0,2;4;24,769148;2,47E+01;2,48E+01;43,2%;6,2%
12603;2;2;1;100%;2;0,5;6;43,942617;4,38E+01;4,41E+01;23,5%;11,8%
12604;2;2;1;100%;2;1;7;63,205701;6,30E+01;6,34E+01;16,4%;15,4%
12605;2;2;1;100%;2;2;9;86,204739;8,60E+01;8,64E+01;7,1%;23,7%
12606;2;2;1;100%;2;5;10;118,780563;1,18E+02;1,19E+02;4,4%;28,2%
12607;2;2;1;100%;2;10;12;144,059615;1,44E+02;1,44E+02;1,5%;36,7%
12608;2;2;1;100%;6;0,1;8;2,490069;2,46E+00;2,52E+00;8,4%;0,4%
12609;2;2;1;100%;6;0,2;9;3,568407;3,53E+00;3,61E+00;4,8%;0,9%
12610;2;2;1;100%;6;0,5;10;5,625275;5,57E+00;5,69E+00;2,5%;1,6%
12611;2;2;1;100%;6;1;11;7,811470;7,73E+00;7,89E+00;1,2%;2,7%
12612;2;2;1;100%;6;2;12;10,767720;1,07E+01;1,09E+01;0,5%;4,1%
12613;2;2;1;100%;6;5;12;14,058242;1,39E+01;1,42E+01;0,5%;4,1%
12614;2;2;1;100%;6;10;13;17,358654;1,72E+01;1,75E+01;0,2%;6,0%
12617;2;2;1;100%;10;0,5;13;0,601992;5,83E-01;6,21E-01;0,2%;0,2%
12618;2;2;1;100%;10;1;13;0,817582;7,94E-01;8,42E-01;0,2%;0,2%
12622;2;2;1,5;0%;2;0,1;1;19,541868;1,95E+01;1,96E+01;85,9%;7,8%
12623;2;2;1,5;0%;2;0,2;1;36,709492;3,67E+01;3,68E+01;85,9%;7,8%
12624;2;2;1,5;0%;2;0,5;3;78,063049;7,79E+01;7,82E+01;63,1%;17,0%
12627;2;2;1,5;0%;2;5;11;360,690934;3,60E+02;3,62E+02;21,3%;48,5%
12629;2;2;1,5;0%;3;0,1;2;17,146580;1,71E+01;1,72E+01;72,3%;4,6%
12630;2;2;1,5;0%;3;0,2;3;31,105508;3,10E+01;3,12E+01;60,9%;8,0%
12631;2;2;1,5;0%;3;0,5;4;64,289835;6,41E+01;6,44E+01;51,3%;11,8%
12632;2;2;1,5;0%;3;1;6;105,049245;1,05E+02;1,05E+02;36,5%;20,2%
12633;2;2;1,5;0%;3;2;8;163,883997;1,63E+02;1,64E+02;26,4%;28,4%
12634;2;2;1,5;0%;3;5;13;272,558860;2,72E+02;2,73E+02;13,1%;44,9%
12635;2;2;1,5;0%;3;10;16;382,775069;3,81E+02;3,84E+02;9,3%;52,1%
12636;2;2;1,5;0%;4;0,1;3;15,020398;1,50E+01;1,51E+01;60,0%;3,7%
12640;2;2;1,5;0%;4;2;9;128,814766;1,28E+02;1,29E+02;19,3%;24,3%
12641;2;2;1,5;0%;4;5;13;206,439629;2,06E+02;2,07E+02;9,8%;37,5%
12642;2;2;1,5;0%;4;10;16;282,075824;2,81E+02;2,83E+02;6,3%;45,4%
12643;2;2;1,5;0%;5;0,1;3;13,324718;1,33E+01;1,34E+01;59,5%;1,7%
12644;2;2;1,5;0%;5;0,2;4;23,213530;2,32E+01;2,33E+01;49,0%;3,5%
12645;2;2;1,5;0%;5;0,5;6;45,274794;4,51E+01;4,54E+01;32,5%;8,7%
12646;2;2;1,5;0%;5;1;8;71,292170;7,11E+01;7,15E+01;21,5%;15,3%
12647;2;2;1,5;0%;5;2;10;106,376717;1,06E+02;1,07E+02;14,3%;22,3%
12648;2;2;1,5;0%;5;5;13;167,450549;1,67E+02;1,68E+02;8,1%;32,0%
12649;2;2;1,5;0%;5;10;17;224,959478;2,24E+02;2,26E+02;4,2%;42,5%
12650;2;2;1,5;0%;6;0,1;4;11,744931;1,17E+01;1,18E+01;48,6%;1,9%
12651;2;2;1,5;0%;6;0,2;5;20,334327;2,03E+01;2,04E+01;39,4%;3,6%
12652;2;2;1,5;0%;6;0,5;7;39,552095;3,94E+01;3,97E+01;25,5%;8,6%
12653;2;2;1,5;0%;6;1;8;61,900275;6,17E+01;6,21E+01;20,5%;11,7%
12656;2;2;1,5;0%;6;10;16;188,717445;1,88E+02;1,90E+02;4,1%;35,8%
12657;2;2;1,5;0%;10;0,1;6;8,087232;8,05E+00;8,12E+00;30,6%;1,4%
12658;2;2;1,5;0%;10;0,2;7;13,700082;1,36E+01;1,38E+01;24,0%;2,6%
12659;2;2;1,5;0%;10;0,5;8;25,947424;2,59E+01;2,60E+01;18,6%;4,3%
12661;2;2;1,5;0%;10;2;12;56,560440;5,63E+01;5,68E+01;6,6%;13,9%
12662;2;2;1,5;0%;10;5;15;85,028091;8,46E+01;8,54E+01;3,1%;21,7%
12663;2;2;1,5;0%;10;10;17;109,906731;1,09E+02;1,11E+02;2,0%;26,5%
12664;2;2;1,5;20%;2;0,1;1;19,406346;1,94E+01;1,94E+01;85,8%;7,4%
12665;2;2;1,5;20%;2;0,2;2;36,197514;3,61E+01;3,63E+01;73,3%;11,5%
12667;2;2;1,5;20%;2;1;5;127,509890;1,27E+02;1,28E+02;45,7%;25,0%
12668;2;2;1,5;20%;2;2;8;201,235027;2,01E+02;2,02E+02;29,4%;37,3%
12670;2;2;1,5;20%;2;10;16;477,474657;4,75E+02;4,79E+02;11,2%;58,9%
12671;2;2;1,5;20%;3;0,1;2;16,829904;1,68E+01;1,69E+01;72,1%;4,2%
12672;2;2;1,5;20%;3;0,2;3;30,225508;3,02E+01;3,03E+01;60,5%;7,1%
12673;2;2;1,5;20%;3;0,5;5;61,879052;6,17E+01;6,20E+01;42,3%;14,5%
12675;2;2;1,5;20%;3;2;9;153,494780;1,53E+02;1,54E+02;21,3%;30,4%
12676;2;2;1,5;20%;3;5;13;251,100000;2,50E+02;2,52E+02;11,7%;43,3%
12677;2;2;1,5;20%;3;10;16;347,183379;3,46E+02;3,49E+02;7,9%;50,8%
12678;2;2;1,5;20%;4;0,1;3;14,504327;1,45E+01;1,45E+01;59,6%;3,1%
12679;2;2;1,5;20%;4;0,2;4;25,474038;2,54E+01;2,55E+01;49,2%;5,4%
12680;2;2;1,5;20%;4;0,5;6;50,471291;5,03E+01;5,06E+01;33,1%;11,6%
12682;2;2;1,5;20%;4;2;10;119,407967;1,19E+02;1,20E+02;15,0%;25,9%
12683;2;2;1,5;20%;4;5;13;187,993475;1,87E+02;1,89E+02;8,7%;35,6%
12684;2;2;1,5;20%;4;10;16;253,418956;2,52E+02;2,55E+02;5,3%;43,7%
12685;2;2;1,5;20%;5;0,1;4;12,659766;1,26E+01;1,27E+01;48,6%;2,8%
12686;2;2;1,5;20%;5;0,2;5;21,865962;2,18E+01;2,19E+01;39,5%;4,8%
12687;2;2;1,5;20%;5;0,5;7;42,516174;4,24E+01;4,26E+01;25,6%;10,2%
12688;2;2;1,5;20%;5;1;8;65,645398;6,54E+01;6,58E+01;20,6%;13,4%
12689;2;2;1,5;20%;5;2;10;96,732692;9,64E+01;9,71E+01;13,3%;20,1%
12690;2;2;1,5;20%;5;5;13;149,849725;1,49E+02;1,50E+02;7,1%;29,8%
12692;2;2;1,5;20%;6;0,1;4;11,179341;1,11E+01;1,12E+01;48,3%;1,5%
12693;2;2;1,5;20%;6;0,2;5;19,102596;1,90E+01;1,92E+01;39,0%;2,8%
12694;2;2;1,5;20%;6;0,5;7;36,150927;3,60E+01;3,63E+01;24,8%;7,1%
12695;2;2;1,5;20%;6;1;9;55,673008;5,55E+01;5,59E+01;15,6%;12,7%
12696;2;2;1,5;20%;6;2;11;81,267857;8,10E+01;8,15E+01;9,8%;19,0%
12698;2;2;1,5;20%;6;10;17;162,738736;1,62E+02;1,64E+02;2,7%;35,9%
12700;2;2;1,5;20%;10;0,2;7;11,895824;1,18E+01;1,19E+01;23,5%;1,6%
12701;2;2;1,5;20%;10;0,5;9;21,568338;2,15E+01;2,17E+01;13,8%;4,3%
12702;2;2;1,5;20%;10;1;11;32,562843;3,24E+01;3,27E+01;7,9%;8,3%
12703;2;2;1,5;20%;10;2;12;46,303640;4,61E+01;4,65E+01;6,0%;10,6%
12704;2;2;1,5;20%;10;5;15;68,502060;6,81E+01;6,89E+01;2,6%;18,0%
12705;2;2;1,5;20%;10;10;17;87,927541;8,74E+01;8,85E+01;1,5%;22,7%
12706;2;2;1,5;50%;2;0,1;1;19,256834;1,92E+01;1,93E+01;85,7%;7,0%
12707;2;2;1,5;50%;2;0,2;2;35,498462;3,54E+01;3,56E+01;73,0%;10,5%
12708;2;2;1,5;50%;2;0,5;4;74,207555;7,40E+01;7,44E+01;52,4%;18,7%
12710;2;2;1,5;50%;2;2;8;186,026580;1,86E+02;1,87E+02;27,1%;34,8%
12711;2;2;1,5;50%;2;5;12;301,292582;3,00E+02;3,02E+02;14,6%;47,7%
12713;2;2;1,5;50%;3;0,1;2;16,467047;1,64E+01;1,65E+01;71,9%;3,6%
12714;2;2;1,5;50%;3;0,2;3;29,160110;2,91E+01;2,92E+01;60,0%;6,1%
12715;2;2;1,5;50%;3;0,5;5;57,871703;5,77E+01;5,80E+01;41,2%;12,5%
12716;2;2;1,5;50%;3;1;7;91,427266;9,12E+01;9,17E+01;28,0%;19,8%
12717;2;2;1,5;50%;3;2;9;136,510783;1,36E+02;1,37E+02;19,0%;27,2%
12718;2;2;1,5;50%;3;5;13;214,430426;2,14E+02;2,15E+02;9,2%;40,4%
12719;2;2;1,5;50%;3;10;16;287,355701;2,86E+02;2,89E+02;5,6%;48,2%
12720;2;2;1,5;50%;4;0,1;3;13,925989;1,39E+01;1,40E+01;59,3%;2,5%
12721;2;2;1,5;50%;4;0,2;4;24,042885;2,40E+01;2,41E+01;48,6%;4,3%
12722;2;2;1,5;50%;4;0,5;6;45,968475;4,58E+01;4,61E+01;32,0%;9,4%
12723;2;2;1,5;50%;4;1;8;70,794231;7,06E+01;7,10E+01;20,6%;15,7%
12724;2;2;1,5;50%;4;2;10;103,419093;1,03E+02;1,04E+02;13,3%;22,5%
12726;2;2;1,5;50%;4;10;16;207,192239;2,06E+02;2,08E+02;3,8%;40,6%
12727;2;2;1,5;50%;5;0,1;4;11,779032;1,17E+01;1,18E+01;48,1%;2,1%
12729;2;2;1,5;50%;5;0,5;7;37,275275;3,72E+01;3,74E+01;24,5%;7,8%
12730;2;2;1,5;50%;5;1;9;56,593681;5,64E+01;5,68E+01;15,2%;13,4%
12732;2;2;1,5;50%;5;5;14;122,420192;1,22E+02;1,23E+02;4,6%;28,7%
12733;2;2;1,5;50%;5;10;16;158,454945;1,58E+02;1,59E+02;2,9%;34,3%
12734;2;2;1,5;50%;6;0,1;5;10,030082;9,99E+00;1,01E+01;38,4%;1,9%
12735;2;2;1,5;50%;6;0,2;6;16,710069;1,66E+01;1,68E+01;30,5%;3,2%
12736;2;2;1,5;50%;6;0,5;8;30,720501;3,06E+01;3,08E+01;18,6%;7,0%
12737;2;2;1,5;50%;6;1;9;46,427129;4,62E+01;4,66E+01;14,4%;9,4%
12738;2;2;1,5;50%;6;2;11;65,954533;6,57E+01;6,62E+01;8,6%;14,8%
12739;2;2;1,5;50%;6;5;14;97,778709;9,73E+01;9,83E+01;3,9%;23,4%
12741;2;2;1,5;50%;10;0,1;8;5,468805;5,43E+00;5,51E+00;17,6%;1,2%
12742;2;2;1,5;50%;10;0,2;9;8,746909;8,69E+00;8,80E+00;13,3%;2,0%
12743;2;2;1,5;50%;10;0,5;10;15,448523;1,54E+01;1,55E+01;9,9%;3,0%
12744;2;2;1,5;50%;10;1;12;22,536745;2,24E+01;2,27E+01;5,4%;5,9%
12746;2;2;1,5;50%;10;5;16;46,242170;4,59E+01;4,65E+01;1,5%;13,8%
12747;2;2;1,5;50%;10;10;17;58,790453;5,83E+01;5,93E+01;1,1%;15,9%
12748;2;2;1,5;80%;2;0,1;1;19,417280;1,94E+01;1,95E+01;85,8%;7,5%
12749;2;2;1,5;80%;2;0,2;2;35,531442;3,55E+01;3,56E+01;73,1%;10,6%
12750;2;2;1,5;80%;2;0,5;4;72,590316;7,24E+01;7,27E+01;52,1%;17,7%
12751;2;2;1,5;80%;2;1;6;115,266346;1,15E+02;1,16E+02;36,4%;25,1%
12752;2;2;1,5;80%;2;2;9;170,586538;1,70E+02;1,71E+02;20,7%;35,7%
12753;2;2;1,5;80%;2;5;13;260,354808;2,60E+02;2,61E+02;9,6%;47,7%
12755;2;2;1,5;80%;3;0,1;2;16,443407;1,64E+01;1,65E+01;72,0%;3,6%
12756;2;2;1,5;80%;3;0,2;4;28,713626;2,86E+01;2,88E+01;49,7%;8,1%
12757;2;2;1,5;80%;3;0,5;6;54,696566;5,45E+01;5,48E+01;33,1%;14,0%
12759;2;2;1,5;80%;3;2;10;119,235852;1,19E+02;1,20E+02;13,7%;27,3%
12761;2;2;1,5;80%;3;10;15;227,233585;2,26E+02;2,28E+02;4,3%;42,5%
12763;2;2;1,5;80%;4;0,2;5;22,635385;2,26E+01;2,27E+01;39,4%;5,4%
12766;2;2;1,5;80%;4;2;11;87,326580;8,70E+01;8,76E+01;9,2%;21,9%
12767;2;2;1,5;80%;4;5;13;127,552266;1,27E+02;1,28E+02;5,4%;28,0%
12768;2;2;1,5;80%;4;10;16;160,924863;1,60E+02;1,62E+02;2,4%;36,7%
12770;2;2;1,5;80%;5;0,2;6;18,007198;1,79E+01;1,81E+01;30,8%;4,0%
12771;2;2;1,5;80%;5;0,5;8;32,203812;3,21E+01;3,23E+01;18,7%;7,7%
12772;2;2;1,5;80%;5;1;10;47,312019;4,71E+01;4,75E+01;10,9%;12,6%
12775;2;2;1,5;80%;5;10;16;118,807761;1,18E+02;1,19E+02;1,9%;29,4%
12776;2;2;1,5;80%;6;0,1;6;8,928674;8,88E+00;8,98E+00;30,4%;2,0%
12780;2;2;1,5;80%;6;2;12;50,400618;5,02E+01;5,06E+01;5,7%;12,8%
12781;2;2;1,5;80%;6;5;15;72,592788;7,22E+01;7,30E+01;2,2%;20,6%
12782;2;2;1,5;80%;6;10;16;91,031525;9,04E+01;9,16E+01;1,6%;23,2%
12783;2;2;1,5;80%;10;0,1;9;3,805962;3,77E+00;3,84E+00;13,2%;0,7%
12784;2;2;1,5;80%;10;0,2;10;5,857198;5,81E+00;5,91E+00;9,7%;1,1%
12785;2;2;1,5;80%;10;0,5;12;9,752816;9,67E+00;9,83E+00;5,0%;2,4%
12786;2;2;1,5;80%;10;1;13;13,863324;1,38E+01;1,40E+01;3,5%;3,4%
12788;2;2;1,5;80%;10;5;16;27,319986;2,71E+01;2,76E+01;1,2%;7,4%
12789;2;2;1,5;80%;10;10;18;34,421566;3,41E+01;3,48E+01;0,5%;10,8%
12790;2;2;1,5;100%;2;0,1;1;19,543255;1,95E+01;1,96E+01;85,9%;7,8%
12791;2;2;1,5;100%;2;0,2;2;35,538640;3,55E+01;3,56E+01;73,2%;10,5%
12792;2;2;1,5;100%;2;0,5;4;71,014114;7,08E+01;7,12E+01;51,7%;16,7%
12793;2;2;1,5;100%;2;1;7;109,971909;1,10E+02;1,10E+02;29,0%;26,8%
12794;2;2;1,5;100%;2;2;9;158,018269;1,58E+02;1,58E+02;19,1%;33,6%
12795;2;2;1,5;100%;2;5;13;232,727266;2,32E+02;2,33E+02;7,7%;45,7%
12797;2;2;1,5;100%;3;0,1;3;16,400474;1,64E+01;1,65E+01;60,1%;5,2%
12798;2;2;1,5;100%;3;0,2;4;27,717940;2,76E+01;2,78E+01;49,5%;7,3%
12799;2;2;1,5;100%;3;0,5;6;51,492033;5,13E+01;5,17E+01;32,6%;12,3%
12800;2;2;1,5;100%;3;1;8;76,661745;7,64E+01;7,69E+01;20,5%;18,3%
12803;2;2;1,5;100%;3;10;16;193,412775;1,93E+02;1,94E+02;2,4%;42,8%
12804;2;2;1,5;100%;4;0,1;4;12,919519;1,29E+01;1,30E+01;48,7%;3,0%
12806;2;2;1,5;100%;4;0,5;7;38,126545;3,80E+01;3,83E+01;24,6%;8,3%
12807;2;2;1,5;100%;4;1;9;55,269505;5,51E+01;5,55E+01;14,7%;13,2%
12808;2;2;1,5;100%;4;2;11;76,296154;7,60E+01;7,66E+01;8,4%;18,9%
12810;2;2;1,5;100%;4;10;16;135,476717;1,35E+02;1,36E+02;1,8%;33,7%
12812;2;2;1,5;100%;5;0,2;7;16,316071;1,62E+01;1,64E+01;23,9%;4,3%
12813;2;2;1,5;100%;5;0,5;8;28,518441;2,84E+01;2,86E+01;18,4%;5,9%
12814;2;2;1,5;100%;5;1;10;40,551854;4,04E+01;4,07E+01;10,4%;9,9%
12815;2;2;1,5;100%;5;2;12;55,438736;5,52E+01;5,57E+01;5,6%;14,9%
12816;2;2;1,5;100%;5;5;14;78,633036;7,82E+01;7,91E+01;2,9%;20,3%
12817;2;2;1,5;100%;5;10;16;97,729876;9,71E+01;9,83E+01;1,5%;25,8%
12818;2;2;1,5;100%;6;0,1;7;7,954732;7,90E+00;8,01E+00;23,6%;2,1%
12819;2;2;1,5;100%;6;0,2;8;12,388365;1,23E+01;1,25E+01;18,0%;3,1%
12820;2;2;1,5;100%;6;0,5;10;21,200069;2,11E+01;2,13E+01;10,1%;5,8%
12822;2;2;1,5;100%;6;2;13;41,048420;4,08E+01;4,13E+01;3,8%;11,9%
12824;2;2;1,5;100%;6;10;17;72,925343;7,25E+01;7,34E+01;0,9%;21,7%
12825;2;2;1,5;100%;10;0,1;10;2,762205;2,73E+00;2,79E+00;9,7%;0,5%
12826;2;2;1,5;100%;10;0,2;12;4,135714;4,09E+00;4,18E+00;4,9%;1,1%
12827;2;2;1,5;100%;10;0,5;13;6,682212;6,61E+00;6,75E+00;3,5%;1,6%
12828;2;2;1,5;100%;10;1;14;9,388668;9,29E+00;9,49E+00;2,4%;2,3%
12829;2;2;1,5;100%;10;2;15;12,849382;1,27E+01;1,30E+01;1,6%;3,2%
12830;2;2;1,5;100%;10;5;17;18,274863;1,81E+01;1,85E+01;0,7%;5,3%
12833;2;2;2;0%;2;0,2;1;38,698297;3,86E+01;3,88E+01;87,1%;13,2%
12834;2;2;2;0%;2;0,5;2;87,079636;8,69E+01;8,73E+01;76,2%;18,8%
12835;2;2;2;0%;2;1;4;151,812637;1,51E+02;1,52E+02;59,4%;29,1%
12836;2;2;2;0%;2;2;7;251,026236;2,50E+02;2,52E+02;42,6%;41,4%
12838;2;2;2;0%;2;10;18;659,168407;6,56E+02;6,62E+02;17,2%;65,7%
12840;2;2;2;0%;6;0,2;4;25,182596;2,51E+01;2,53E+01;53,2%;4,1%
12841;2;2;2;0%;6;0,5;6;50,864286;5,07E+01;5,10E+01;38,5%;9,2%
12843;2;2;2;0%;6;2;11;125,119437;1,25E+02;1,26E+02;18,2%;24,4%
12844;2;2;2;0%;6;5;16;201,580563;2,01E+02;2,03E+02;9,4%;37,3%
12845;2;2;2;0%;6;10;20;273,377610;2,72E+02;2,75E+02;5,9%;45,3%
12847;2;2;2;0%;10;0,2;6;18,252157;1,82E+01;1,83E+01;37,1%;2,7%
12848;2;2;2;0%;10;0,5;8;35,719540;3,56E+01;3,59E+01;26,2%;6,1%
12850;2;2;2;0%;10;2;13;83,257349;8,29E+01;8,36E+01;11,4%;17,6%
12851;2;2;2;0%;10;5;18;129,128640;1,28E+02;1,30E+02;5,4%;28,6%
12852;2;2;2;0%;10;10;22;169,668887;1,69E+02;1,71E+02;3,0%;36,0%
12854;2;2;2;20%;2;0,2;1;38,036772;3,80E+01;3,81E+01;86,7%;11,6%
12855;2;2;2;20%;2;0,5;3;84,815076;8,46E+01;8,50E+01;65,9%;21,9%
12856;2;2;2;20%;2;1;4;146,454808;1,46E+02;1,47E+02;58,0%;26,9%
12857;2;2;2;20%;2;2;7;240,704464;2,40E+02;2,41E+02;40,9%;39,7%
12859;2;2;2;20%;2;10;16;627,309272;6,25E+02;6,30E+02;18,2%;61,9%
12860;2;2;2;20%;3;0,1;1;18,291848;1,83E+01;1,83E+01;86,1%;3,9%
12861;2;2;2;20%;3;0,2;2;33,563530;3,35E+01;3,36E+01;73,9%;7,3%
12862;2;2;2;20%;3;0,5;4;71,440591;7,12E+01;7,16E+01;55,0%;15,6%
12864;2;2;2;20%;3;2;8;193,220742;1,93E+02;1,94E+02;32,6%;32,0%
12866;2;2;2;20%;3;10;19;471,996085;4,70E+02;4,74E+02;11,0%;58,7%
12867;2;2;2;20%;4;0,1;2;16,348324;1,63E+01;1,64E+01;73,3%;3,2%
12868;2;2;2;20%;4;0,2;3;29,513228;2,94E+01;2,96E+01;62,5%;5,8%
12869;2;2;2;20%;4;0,5;5;61,221909;6,10E+01;6,14E+01;45,8%;12,6%
12870;2;2;2;20%;4;1;7;101,103297;1,01E+02;1,01E+02;34,2%;20,1%
12871;2;2;2;20%;4;2;10;158,554533;1,58E+02;1,59E+02;22,9%;30,5%
12872;2;2;2;20%;4;5;15;263,289698;2,62E+02;2,64E+02;12,6%;44,1%
12873;2;2;2;20%;4;10;19;364,837225;3,63E+02;3,67E+02;8,3%;52,1%
12874;2;2;2;20%;5;0,1;3;14,707500;1,47E+01;1,48E+01;62,0%;3,0%
12876;2;2;2;20%;5;0,5;6;53,502095;5,33E+01;5,37E+01;38,1%;11,2%
12879;2;2;2;20%;5;5;15;218,106799;2,17E+02;2,19E+02;10,9%;38,0%
12880;2;2;2;20%;5;10;20;296,831525;2,95E+02;2,98E+02;6,1%;48,3%
12881;2;2;2;20%;6;0,1;4;13,455680;1,34E+01;1,35E+01;52,2%;3,1%
12882;2;2;2;20%;6;0,2;5;23,669066;2,36E+01;2,37E+01;44,1%;5,2%
12883;2;2;2;20%;6;0,5;7;47,573111;4,74E+01;4,77E+01;31,8%;10,5%
12884;2;2;2;20%;6;1;9;76,476305;7,62E+01;7,67E+01;23,2%;16,5%
12885;2;2;2;20%;6;2;11;116,485920;1,16E+02;1,17E+02;17,3%;22,4%
12886;2;2;2;20%;6;5;16;186,346429;1,85E+02;1,87E+02;8,7%;35,4%
12890;2;2;2;20%;10;0,5;9;31,894746;3,18E+01;3,20E+01;21,3%;6,4%
12891;2;2;2;20%;10;1;11;50,100755;4,99E+01;5,03E+01;15,2%;10,5%
12892;2;2;2;20%;10;2;14;74,613462;7,43E+01;7,50E+01;9,3%;17,2%
12893;2;2;2;20%;10;5;18;114,983585;1,14E+02;1,16E+02;4,9%;25,8%
12894;2;2;2;20%;10;10;22;150,423420;1,49E+02;1,51E+02;2,7%;33,3%
12896;2;2;2;50%;2;0,2;1;37,692212;3,76E+01;3,78E+01;86,5%;10,6%
12898;2;2;2;50%;2;1;5;140,793475;1,40E+02;1,41E+02;49,8%;29,3%
12899;2;2;2;50%;2;2;7;228,065247;2,27E+02;2,29E+02;39,0%;37,4%
12900;2;2;2;50%;2;5;13;397,452266;3,96E+02;3,99E+02;20,8%;54,6%
12904;2;2;2;50%;6;0,5;7;42,828846;4,27E+01;4,30E+01;30,8%;8,1%
12905;2;2;2;50%;6;1;9;68,162363;6,79E+01;6,84E+01;22,2%;13,4%
12906;2;2;2;50%;6;2;12;103,042995;1,03E+02;1,03E+02;13,9%;21,7%
12907;2;2;2;50%;6;5;16;163,124245;1,62E+02;1,64E+02;7,7%;31,9%
12909;2;2;2;50%;10;0,1;7;8,146367;8,10E+00;8,19E+00;29,7%;1,6%
12910;2;2;2;50%;10;0,2;8;13,752459;1,37E+01;1,38E+01;24,8%;2,5%
12911;2;2;2;50%;10;0,5;10;26,284066;2,61E+01;2,64E+01;17,4%;5,2%
12912;2;2;2;50%;10;1;12;40,803228;4,06E+01;4,10E+01;12,2%;8,6%
12913;2;2;2;50%;10;2;14;60,402816;6,00E+01;6,08E+01;8,7%;12,4%
12914;2;2;2;50%;10;5;19;92,481456;9,19E+01;9,31E+01;3,7%;22,4%
12915;2;2;2;50%;10;10;22;120,420604;1,19E+02;1,21E+02;2,2%;28,1%
12917;2;2;2;80%;2;0,2;1;38,016346;3,79E+01;3,81E+01;86,7%;11,5%
12918;2;2;2;80%;2;0,5;3;82,301854;8,21E+01;8,25E+01;65,2%;20,0%
12919;2;2;2;80%;2;1;5;138,117102;1,38E+02;1,38E+02;49,4%;28,2%
12920;2;2;2;80%;2;2;8;217,784959;2,17E+02;2,18E+02;33,3%;39,0%
12921;2;2;2;80%;2;5;13;363,409409;3,62E+02;3,65E+02;18,3%;52,6%
12922;2;2;2;80%;2;10;18;502,653365;5,01E+02;5,05E+02;10,7%;62,0%
12923;2;2;2;80%;3;0,1;1;18,274382;1,82E+01;1,83E+01;86,0%;3,9%
12924;2;2;2;80%;3;0,2;3;32,935440;3,28E+01;3,30E+01;63,1%;9,6%
12925;2;2;2;80%;3;0,5;5;67,169231;6,70E+01;6,74E+01;46,3%;16,4%
12926;2;2;2;80%;3;1;7;108,548352;1,08E+02;1,09E+02;34,2%;23,5%
12927;2;2;2;80%;3;2;9;166,415659;1,66E+02;1,67E+02;25,6%;30,3%
12929;2;2;2;80%;3;10;18;364,697871;3,63E+02;3,66E+02;7,9%;53,0%
12930;2;2;2;80%;4;0,1;3;15,945680;1,59E+01;1,60E+01;62,2%;4,5%
12931;2;2;2;80%;4;0,2;4;27,866635;2,78E+01;2,80E+01;52,8%;6,8%
12933;2;2;2;80%;4;1;8;87,393407;8,71E+01;8,77E+01;27,5%;18,4%
12934;2;2;2;80%;4;2;11;131,660096;1,31E+02;1,32E+02;17,3%;27,6%
12935;2;2;2;80%;4;5;15;208,144986;2,07E+02;2,09E+02;9,6%;38,4%
12936;2;2;2;80%;4;10;19;277,985714;2,76E+02;2,79E+02;5,5%;47,1%
12938;2;2;2;80%;5;0,2;5;23,753874;2,37E+01;2,38E+01;43,9%;5,3%
12939;2;2;2;80%;5;0,5;7;45,933894;4,58E+01;4,61E+01;31,2%;9,8%
12940;2;2;2;80%;5;1;9;71,785852;7,15E+01;7,21E+01;22,3%;15,0%
12941;2;2;2;80%;5;2;12;106,704327;1,06E+02;1,07E+02;13,7%;23,3%
12942;2;2;2;80%;5;5;16;166,061813;1,65E+02;1,67E+02;7,3%;33,6%
12943;2;2;2;80%;5;10;20;219,094025;2,18E+02;2,20E+02;4,0%;42,3%
12944;2;2;2;80%;6;0,1;5;12,031799;1,20E+01;1,21E+01;43,5%;2,9%
12947;2;2;2;80%;6;1;10;59,786813;5,95E+01;6,01E+01;18,1%;12,6%
12951;2;2;2;80%;10;0,1;8;6,799739;6,75E+00;6,85E+00;24,8%;1,2%
12952;2;2;2;80%;10;0,2;9;11,199327;1,11E+01;1,13E+01;20,6%;1,9%
12953;2;2;2;80%;10;0,5;12;20,643029;2,05E+01;2,08E+01;11,7%;4,8%
12954;2;2;2;80%;10;1;13;31,219231;3,10E+01;3,14E+01;9,7%;6,2%
12956;2;2;2;80%;10;5;19;68,612500;6,80E+01;6,92E+01;3,1%;16,2%
12957;2;2;2;80%;10;10;23;89,240865;8,85E+01;9,00E+01;1,5%;23,5%
12959;2;2;2;100%;2;0,2;1;38,721223;3,86E+01;3,88E+01;87,1%;13,3%
12960;2;2;2;100%;2;0,5;3;83,587191;8,34E+01;8,38E+01;65,8%;20,8%
12961;2;2;2;100%;2;1;6;138,397734;1,38E+02;1,39E+02;43,2%;31,5%
